Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.217.3.106-10.42.0.151-443-51380-6,172.217.3.106,443,10.42.0.151,51380,6,23/08/2017 12:03:10,32,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,62500.0,32.0,0.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,0,0,0,0,64,0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,181,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.106-10.42.0.151-443-48786-6,10.42.0.151,48786,172.217.3.106,443,6,23/08/2017 12:03:11,76,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,302631.5789473684,26315.78947368421,76.0,0.0,76.0,76.0,76.0,76.0,0.0,76.0,76.0,0,0,0,0,0,1,0,0,0,64,0,26315.78947368421,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.106-10.42.0.151-443-48786-6,172.217.3.106,443,10.42.0.151,48786,6,23/08/2017 12:03:11,216,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,9259.25925925926,216.0,0.0,216.0,216.0,216.0,216.0,0.0,216.0,216.0,0,0,0,0,0,0,0,0,0,64,0,9259.25925925926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,181,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.12.206-10.42.0.151-443-48968-6,10.42.0.151,48968,172.217.12.206,443,6,23/08/2017 12:03:11,80,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,287500.0,24999.999999999996,80.0,0.0,80.0,80.0,80.0,80.0,0.0,80.0,80.0,0,0,0,0,0,1,0,0,0,64,0,24999.999999999996,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1403,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.12.206-10.42.0.151-443-48968-6,172.217.12.206,443,10.42.0.151,48968,6,23/08/2017 12:03:11,34,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,58823.529411764706,34.0,0.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,0,0,0,0,0,64,0,58823.529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,175,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.106-10.42.0.151-443-57665-6,10.42.0.151,57665,172.217.3.106,443,6,23/08/2017 12:02:37,34915770,14,10,460.0,4276.0,218.0,0.0,32.85714285714286,59.497714426505674,1418.0,0.0,427.59999999999997,611.5583373644741,135.64071478303356,0.6873684870761836,1518076.956521739,7226419.235707968,3.4667868E7,6.0,3.491577E7,2685828.4615384615,9609451.582743824,3.4667868E7,83.0,151843.0,16871.444444444445,21193.686200795222,50842.0,6.0,0,0,0,0,456,328,0.40096495079444044,0.28640353628174314,0.0,1418.0,189.44,426.1453273239073,181599.84000000005,0,0,0,1,0,0,0,0,0.0,197.33333333333334,32.857142857142854,427.6,456,0,0,0,0,0,0,14,460,10,4276,65535,170,6,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.12.206-10.42.0.151-443-34951-6,10.42.0.151,34951,172.217.12.206,443,6,23/08/2017 12:02:31,43080332,6,7,967.0,914.0,944.0,0.0,161.16666666666666,383.6187777816235,450.0,0.0,130.57142857142858,185.17906391999531,43.66261615625432,0.30176183414742486,3590027.666666667,1.2373473672399227E7,4.2880969E7,39.0,4.3043497E7,8608699.4,1.9158900284478486E7,4.2880969E7,74.0,4.300372E7,7167286.666666667,1.751524324468702E7,4.2920071E7,39.0,1,0,0,0,192,224,0.13927469268342688,0.162487141463998,0.0,944.0,201.78571428571433,343.9416718374987,118295.87362637364,0,1,0,0,1,0,0,0,1.0,217.30769230769232,161.16666666666666,130.57142857142858,192,0,0,0,0,0,0,6,967,7,914,1470,217,1,32,162528.0,0.0,162528.0,162528.0,4.2880969E7,0.0,4.2880969E7,4.2880969E7,RANSOMWARE_WANNALOCKER
10.42.0.151-114.55.175.188-60455-80-6,10.42.0.151,60455,114.55.175.188,80,6,23/08/2017 12:03:20,980977,5,3,172.0,404.0,172.0,0.0,34.4,76.92073842599277,404.0,0.0,134.66666666666666,233.2495087526088,587.1697297694034,8.155135135686157,140139.57142857142,198682.05000524258,433704.0,210.0,980977.0,245244.25,251594.70712288443,474442.0,1960.0,485447.0,242723.5,342965.8807585676,485237.0,210.0,0,0,0,0,168,104,5.096959459803848,3.058175675882309,0.0,404.0,64.0,139.61375290421785,19491.999999999996,0,0,0,1,0,0,0,0,0.0,72.0,34.4,134.66666666666666,168,0,0,0,0,0,0,5,172,3,404,65535,122,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.106-10.42.0.151-443-36283-6,10.42.0.151,36283,172.217.3.106,443,6,23/08/2017 12:03:02,19607251,21,23,6670.0,9702.0,1368.0,0.0,317.6190476190476,526.8914002135997,1418.0,0.0,421.8260869565217,619.1672304705228,834.9972160809284,2.2440677686025436,455982.5813953489,2715138.1212081066,1.7826134E7,11.0,1.9570098E7,978504.9,3970535.3388350396,1.7826134E7,14.0,1.9570276E7,889558.0,3799503.349108595,1.7880388E7,11.0,0,0,0,0,704,744,1.0710323441057596,1.1730354244967842,0.0,1418.0,363.82222222222225,568.9097743167464,323658.3313131313,0,0,0,1,0,0,0,0,1.0,372.09090909090907,317.6190476190476,421.82608695652175,704,0,0,0,0,0,0,21,6670,23,9702,65535,234,9,32,1743964.0,0.0,1743964.0,1743964.0,1.7826134E7,0.0,1.7826134E7,1.7826134E7,RANSOMWARE_WANNALOCKER
10.42.0.151-31.13.80.52-51476-80-6,10.42.0.151,51476,31.13.80.52,80,6,23/08/2017 12:02:50,36448836,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10974287354471347,1.2149612E7,2.102277104557922E7,3.6424614E7,1582.0,3.6448836E7,1.8224418E7,2.5738964021048553E7,3.6424614E7,24222.0,0,0,0,0,0,0,0,0,0,104,40,0.08230715515853511,0.02743571838617837,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,65535,27960,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-31.13.80.52-51476-80-6,31.13.80.52,80,10.42.0.151,51476,6,23/08/2017 12:03:27,36,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0,0,0,0,0,0,0,0,0,64,0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,110,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
208.80.153.224-10.42.0.151-80-44534-6,10.42.0.151,44534,208.80.153.224,80,6,23/08/2017 12:03:27,5183945,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716131247534456,1727981.6666666667,2892281.0816869675,5067684.0,49125.0,116261.0,116261.0,0.0,116261.0,116261.0,5116809.0,5116809.0,0.0,5116809.0,5116809.0,0,0,0,0,72,72,0.3858065623767228,0.3858065623767228,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,72,0,0,0,0,0,0,2,0,2,0,65535,57,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
208.80.153.224-10.42.0.151-80-44533-6,10.42.0.151,44533,208.80.153.224,80,6,23/08/2017 12:03:27,5432869,4,4,402.0,490.0,402.0,0.0,100.5,201.0,490.0,0.0,122.5,245.00000000000003,164.18581048061347,1.4725184796467574,776124.142857143,1822297.8740699366,4904966.0,251.0,527903.0,175967.66666666666,67341.7782979729,249020.0,116367.0,5365507.0,1788502.3333333333,2787293.9582859455,5000089.0,251.0,0,0,0,0,136,136,0.7362592398233787,0.7362592398233787,0.0,490.0,99.11111111111111,197.8941917063538,39162.11111111112,0,0,0,1,0,0,0,0,1.0,111.5,100.5,122.5,136,0,0,0,0,0,0,4,402,4,490,65535,59,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.106-10.42.0.151-443-47045-6,10.42.0.151,47045,172.217.3.106,443,6,23/08/2017 12:03:31,6715017,12,12,1315.0,4852.0,1060.0,0.0,109.58333333333333,303.8574601035921,1418.0,0.0,404.33333333333337,534.3858553744125,918.3893354253609,3.574078814692502,291957.26086956525,1310978.5325611907,6304664.0,6.0,6715017.0,610456.0909090909,1889373.3548603067,6304664.0,122.0,370300.0,33663.63636363636,40845.94174767606,106136.0,6.0,0,0,0,0,404,392,1.787039407346251,1.787039407346251,0.0,1418.0,246.67999999999998,444.4812257002539,197563.56000000003,0,0,0,1,0,0,0,0,1.0,256.9583333333333,109.58333333333333,404.3333333333333,404,0,0,0,0,0,0,12,1315,12,4852,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.11.46-10.42.0.151-443-37789-6,10.42.0.151,37789,172.217.11.46,443,6,23/08/2017 12:02:31,66208215,11,11,1201.0,5162.0,954.0,0.0,109.18181818181819,285.03642510451823,1418.0,0.0,469.2727272727273,610.547637929931,96.10589864112785,0.3322850495214227,3152772.1428571427,1.4214321601779435E7,6.5187968E7,15.0,6.6208215E7,6620821.5,2.0578809359311733E7,6.5187968E7,62.0,941074.0,94107.4,140518.79602957037,410325.0,15.0,0,0,0,0,360,360,0.16614252476071134,0.16614252476071134,0.0,1418.0,276.6521739130435,492.3652200160191,242423.50988142294,0,0,0,1,0,0,0,0,1.0,289.22727272727275,109.18181818181819,469.27272727272725,360,0,0,0,0,0,0,11,1201,11,5162,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.11.46-10.42.0.151-443-35030-6,10.42.0.151,35030,172.217.11.46,443,6,23/08/2017 12:02:31,66209154,11,11,1189.0,5141.0,942.0,0.0,108.0909090909091,281.4805338013464,1418.0,0.0,467.36363636363643,607.3324086078846,95.60611513024317,0.33228033694555287,3152816.8571428573,1.4252554424755102E7,6.5354765E7,7.0,6.6209154E7,6620915.399999999,2.0637348257370587E7,6.5354765E7,43.0,762693.0,76269.29999999999,149741.18077317424,464058.0,7.0,0,0,0,0,360,360,0.16614016847277643,0.16614016847277643,0.0,1418.0,275.21739130434787,489.4314843424078,239543.1778656126,0,0,0,1,0,0,0,0,1.0,287.72727272727275,108.0909090909091,467.3636363636364,360,0,0,0,0,0,0,11,1189,11,5141,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.11.46-10.42.0.151-443-39560-6,10.42.0.151,39560,172.217.11.46,443,6,23/08/2017 12:02:31,66207531,15,17,7528.0,5301.0,4104.0,0.0,501.8666666666666,1085.6933838840152,1418.0,0.0,311.82352941176475,528.1783831356265,193.76949730990572,0.4833287016850092,2135726.806451613,8197675.9574075565,3.6624091E7,17.0,6.6207531E7,4729109.357142856,1.1911149315808645E7,3.6624091E7,17.0,2.9524698E7,1845293.625,7145141.971626035,2.8635982E7,21.0,0,0,0,0,488,552,0.22656032891484806,0.2567683727701611,0.0,4104.0,388.75757575757575,817.9516730186076,669044.9393939392,0,0,0,1,0,0,0,0,1.0,400.90625,501.8666666666667,311.8235294117647,488,0,0,0,0,0,0,15,7528,17,5301,65535,234,6,32,852836.0,0.0,852836.0,852836.0,2.8564625E7,0.0,2.8564625E7,2.8564625E7,RANSOMWARE_WANNALOCKER
172.217.11.46-10.42.0.151-443-41760-6,10.42.0.151,41760,172.217.11.46,443,6,23/08/2017 12:02:31,66209332,11,11,1201.0,5339.0,954.0,0.0,109.18181818181819,285.03642510451823,1418.0,0.0,485.3636363636363,608.2406222420979,98.77761642422249,0.332279443628883,3152825.3333333335,1.4214302627093393E7,6.5187896E7,15.0,6.6209332E7,6620933.2,2.057875856611537E7,6.5187896E7,87.0,943262.0,94326.20000000001,141741.73896507846,414719.0,15.0,0,0,0,0,360,360,0.1661397218144415,0.1661397218144415,0.0,1418.0,284.34782608695656,494.2796971071459,244312.41897233194,0,0,0,1,0,0,0,0,1.0,297.27272727272725,109.18181818181819,485.3636363636364,360,0,0,0,0,0,0,11,1201,11,5339,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.11.46-10.42.0.151-443-39560-6,172.217.11.46,443,10.42.0.151,39560,6,23/08/2017 12:03:38,215518,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.279967334514984,215518.0,0.0,215518.0,215518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.639983667257492,4.639983667257492,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,234,1591,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.106-10.42.0.151-443-47045-6,172.217.3.106,443,10.42.0.151,47045,6,23/08/2017 12:03:38,248922,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.051968086388507,124461.0,131435.59427339307,217400.0,31522.0,248922.0,248922.0,0.0,248922.0,248922.0,0,0,0,0,0,0,0,0,0,64,32,8.034645390925672,4.017322695462836,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,181,1591,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.106-10.42.0.151-443-33361-6,10.42.0.151,33361,172.217.3.106,443,6,23/08/2017 12:03:10,28623576,14,11,775.0,5367.0,455.0,0.0,55.357142857142854,129.3876745662829,1418.0,0.0,487.9090909090909,578.8900507947004,214.57836016017006,0.8734058944975988,1192649.0,5569263.386116711,2.7335194E7,6.0,2.8623576E7,2201813.5384615385,7552866.865502293,2.7335194E7,8.0,1179739.0,117973.9,182764.37047828065,523059.0,6.0,0,0,0,0,468,360,0.4891073009186553,0.38429859357894347,0.0,1418.0,236.2307692307692,437.23461049576645,191174.1046153846,0,0,0,1,0,0,0,0,0.0,245.68,55.357142857142854,487.90909090909093,468,0,0,0,0,0,0,14,775,11,5367,65535,175,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.12.206-10.42.0.151-443-33232-6,10.42.0.151,33232,172.217.12.206,443,6,23/08/2017 12:03:02,42476271,12,15,2260.0,2061.0,916.0,0.0,188.33333333333331,347.6383526632588,465.0,0.0,137.39999999999998,193.721007047322,101.72738562667142,0.635649019190032,1633702.7307692308,7028712.5176069075,3.5547545E7,14.0,4.2437953E7,3857995.7272727275,1.068063705258985E7,3.5547545E7,2606.0,4.2439383E7,3031384.5,9535992.131543983,3.5628556E7,14.0,0,0,0,0,392,488,0.2825106751955698,0.35313834399446226,0.0,916.0,154.32142857142858,265.0477320494372,70250.30026455026,0,0,0,1,0,0,0,0,1.0,160.03703703703704,188.33333333333334,137.4,392,0,0,0,0,0,0,12,2260,15,2061,65535,196,5,32,251203.0,123913.39233513059,338823.0,163583.0,2.09677735E7,2.0618910591600724E7,3.5547545E7,6388002.0,RANSOMWARE_WANNALOCKER
157.240.18.10-10.42.0.151-443-33830-6,10.42.0.151,33830,157.240.18.10,443,6,23/08/2017 12:03:45,244547,6,7,1080.0,201.0,537.0,0.0,180.0,260.24373191298963,137.0,0.0,28.714285714285715,50.07898523237828,5238.256858599779,53.159515348787764,20378.91666666667,35005.76408759079,120598.0,13.0,88063.0,17612.6,20091.990028367025,40833.0,97.0,209125.0,34854.16666666667,47399.54172528113,120598.0,13.0,0,0,0,0,200,232,24.535160930209734,28.624354418578026,0.0,537.0,91.50000000000001,183.26976753493113,33587.807692307695,0,0,0,1,0,0,0,0,1.0,98.53846153846153,180.0,28.714285714285715,200,0,0,0,0,0,0,6,1080,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.106-10.42.0.151-443-50232-6,10.42.0.151,50232,172.217.3.106,443,6,23/08/2017 12:03:11,34508937,16,17,2687.0,13062.0,1368.0,0.0,167.9375,407.99795240499265,1418.0,0.0,768.3529411764706,662.4899943750537,456.3745327768282,0.9562740225814547,1078404.28125,6004369.715598564,3.3982546E7,9.0,3.4508937E7,2300595.8000000003,8764735.815027572,3.3982546E7,9.0,487309.0,30456.812500000004,49159.463135417776,127767.0,11.0,0,0,0,0,520,552,0.4636480109485841,0.4926260116328706,0.0,1418.0,463.2058823529411,620.6464752474444,385202.0472370766,0,0,0,1,0,0,0,0,1.0,477.24242424242425,167.9375,768.3529411764706,520,0,0,0,0,0,0,16,2687,17,13062,65535,192,5,32,526286.0,0.0,526286.0,526286.0,3.3982546E7,0.0,3.3982546E7,3.3982546E7,RANSOMWARE_WANNALOCKER
