Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
157.240.2.36-10.42.0.151-443-60931-6,157.240.2.36,443,10.42.0.151,60931,6,23/08/2017 01:10:51,39,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,1076923.076923077,51282.05128205128,39.0,0.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,0,1,0,0,0,64,0,51282.05128205128,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,131,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.240.2.36-10.42.0.151-443-60931-6,157.240.2.36,443,10.42.0.151,60931,6,23/08/2017 01:10:51,11296,1,4,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,10.5,21.0,3718.1303116147305,442.63456090651556,2824.0,4556.789074191021,9631.0,125.0,0,0,0,0,0,1665.0,555.0,506.2845049969434,1113.0,125.0,0,0,0,0,32,140,88.52691218130312,354.10764872521247,0.0,42.0,7.0,17.146428199482248,294.0,0,0,0,0,1,1,0,0,4.0,8.4,0.0,10.5,32,0,0,0,0,0,0,1,0,4,42,131,1436,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.240.2.36-10.42.0.151-443-60931-6,157.240.2.36,443,10.42.0.151,60931,6,23/08/2017 01:10:51,217611,1,1,0.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,193.00494919834017,9.190711866587627,217611.0,0.0,217611.0,217611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,4.595355933293813,4.595355933293813,0.0,42.0,14.0,24.24871130596428,588.0,1,0,0,0,0,0,0,0,1.0,21.0,0.0,42.0,20,0,0,0,0,0,0,1,0,1,42,0,1436,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-51994-6,10.42.0.151,51994,172.217.10.138,443,6,23/08/2017 01:10:55,36712,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.47809980387884,36712.0,0.0,36712.0,36712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.23904990193942,27.23904990193942,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2078,175,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
131.253.61.96-10.42.0.151-443-44710-6,10.42.0.151,44710,131.253.61.96,443,6,23/08/2017 01:10:59,441764,11,12,997.0,12226.0,613.0,0.0,90.63636363636364,189.56068829125556,1448.0,0.0,1018.8333333333334,647.2491206965246,29932.27152959499,52.06399797176773,20080.181818181816,24932.32210192102,65653.0,5.0,387837.0,38783.700000000004,41736.099940379354,120373.0,11.0,395316.0,35937.818181818184,55611.67569641861,159160.0,5.0,0,0,0,0,360,392,24.90017294301935,27.16382502874838,0.0,1448.0,550.9583333333334,666.8836336251636,444733.7807971015,0,0,0,1,0,0,0,0,1.0,574.9130434782609,90.63636363636364,1018.8333333333334,360,0,0,0,0,0,0,11,997,12,12226,65535,257,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
131.253.61.96-10.42.0.151-443-44710-6,10.42.0.151,44710,131.253.61.96,443,6,23/08/2017 01:10:59,11135,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,269.4207453973956,5567.5,4325.372180518111,8626.0,2509.0,11135.0,5567.5,4325.372180518111,8626.0,2509.0,0,0,0,0,0,0,0,0,0,96,0,269.4207453973956,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,1641,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-60159-6,10.42.0.151,60159,172.217.10.138,443,6,23/08/2017 01:11:00,36747,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,843.6062807848259,81.63931749530573,18373.5,25795.96248446644,36614.0,133.0,0,0,0,0,0,133.0,133.0,0.0,133.0,133.0,1,0,0,0,32,64,27.21310583176858,54.42621166353716,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,2.0,20.666666666666668,31.0,0.0,32,0,0,0,0,0,0,1,31,2,0,3895,229,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-60159-6,10.42.0.151,60159,172.217.10.138,443,6,23/08/2017 01:11:00,57548,2,2,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,538.6807534579829,69.50719399457844,19182.666666666668,16087.568067714068,34292.0,2269.0,34292.0,34292.0,0.0,34292.0,34292.0,20987.0,20987.0,0.0,20987.0,20987.0,1,0,0,0,64,76,34.75359699728922,34.75359699728922,0.0,31.0,12.399999999999999,16.97939928266015,288.3,0,1,0,0,1,0,0,0,1.0,15.5,15.5,0.0,64,0,0,0,0,0,0,2,31,2,0,3895,229,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-36680-6,10.42.0.151,36680,172.217.10.138,443,6,23/08/2017 01:11:01,82,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,280487.8048780488,24390.243902439022,82.0,0.0,82.0,82.0,82.0,82.0,0.0,82.0,82.0,0,0,0,0,0,1,0,0,0,64,0,24390.243902439022,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-36680-6,172.217.10.138,443,10.42.0.151,36680,6,23/08/2017 01:11:01,37,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,54054.05405405405,37.0,0.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,0,0,0,0,64,0,54054.05405405405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,181,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.12.138-10.42.0.151-443-41265-6,10.42.0.151,41265,172.217.12.138,443,6,23/08/2017 01:11:02,4,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,7750000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,1,0,0,0,64,0,500000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,2034,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-55368-6,10.42.0.151,55368,172.217.9.238,443,6,23/08/2017 01:11:03,3071,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,10094.43178117877,651.2536633018561,3071.0,0.0,3071.0,3071.0,3071.0,3071.0,0.0,3071.0,3071.0,0,0,0,0,0,1,0,0,0,64,0,651.2536633018561,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1408,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-55368-6,172.217.9.238,443,10.42.0.151,55368,6,23/08/2017 01:11:03,38,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,52631.57894736842,38.0,0.0,38.0,38.0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,0,0,0,0,0,64,0,52631.57894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,175,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-36421-6,10.42.0.151,36421,172.217.10.138,443,6,23/08/2017 01:11:05,111,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,207207.20720720722,18018.018018018018,111.0,0.0,111.0,111.0,111.0,111.0,0.0,111.0,111.0,0,0,0,0,0,1,0,0,0,64,0,18018.018018018018,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1591,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-43870-6,10.42.0.151,43870,172.217.10.138,443,6,23/08/2017 01:11:07,36739,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,843.7899779525844,81.65709464057268,18369.5,25931.726986454258,36706.0,33.0,0,0,0,0,0,33.0,33.0,0.0,33.0,33.0,1,0,0,0,32,64,27.21903154685756,54.43806309371512,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,2.0,20.666666666666668,31.0,0.0,32,0,0,0,0,0,0,1,31,2,0,1635,234,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-48734-6,10.42.0.151,48734,172.217.9.238,443,6,23/08/2017 01:10:46,25733561,12,12,1189.0,4961.0,942.0,0.0,99.08333333333334,270.1889770759224,1418.0,0.0,413.4166666666667,599.977796306335,238.98752294717391,0.9326342358914104,1118850.4782608696,5064582.9811364245,2.4342484E7,7.0,2.5733561E7,2339414.6363636367,7300095.712183044,2.4342484E7,12.0,1352551.0,122959.1818181818,216119.89687708914,662475.0,7.0,0,0,0,0,404,392,0.4663171179457052,0.4663171179457052,0.0,1418.0,246.0,475.1578685026693,225775.0,0,0,0,1,0,0,0,0,1.0,256.25,99.08333333333333,413.4166666666667,404,0,0,0,0,0,0,12,1189,12,4961,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-39737-6,10.42.0.151,39737,172.217.9.238,443,6,23/08/2017 01:10:46,25713334,14,11,1201.0,5255.0,954.0,0.0,85.78571428571429,254.2797304518811,1418.0,0.0,477.7272727272728,606.78959959925,251.07595926689243,0.9722582065787346,1071388.9166666665,4921794.546623627,2.416995E7,6.0,2.5713334E7,1977948.7692307692,6670343.474665881,2.416995E7,45.0,1472605.0,147260.5,209286.16301675988,583146.0,6.0,0,0,0,0,456,360,0.5444645956840913,0.42779361089464324,0.0,1418.0,248.30769230769232,470.4424954640699,221316.14153846144,0,0,0,1,0,0,0,0,0.0,258.24,85.78571428571429,477.72727272727275,456,0,0,0,0,0,0,14,1201,11,5255,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-41596-6,10.42.0.151,41596,172.217.9.238,443,6,23/08/2017 01:10:40,36430039,10,8,816.0,879.0,545.0,0.0,81.60000000000001,174.75137894862073,404.0,0.0,109.87499999999999,154.90313793741282,46.52753734356419,0.4940977417015667,2142943.470588235,8711702.050293697,3.5949002E7,13.0,3.6430039E7,4047782.111111111,1.1963177340535324E7,3.5949002E7,61.0,431412.0,61630.28571428571,68677.80733180669,171881.0,13.0,0,0,0,0,340,264,0.27449874538975927,0.2195989963118074,0.0,545.0,89.2105263157895,158.94813233231093,25264.508771929828,0,0,0,1,0,0,0,0,0.0,94.16666666666667,81.6,109.875,340,0,0,0,0,0,0,10,816,8,879,65535,175,4,32,480976.0,0.0,480976.0,480976.0,3.5949002E7,0.0,3.5949002E7,3.5949002E7,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-41596-6,172.217.9.238,443,10.42.0.151,41596,6,23/08/2017 01:11:17,37,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,54054.05405405405,37.0,0.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,0,0,0,0,64,0,54054.05405405405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,175,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-47256-6,10.42.0.151,47256,172.217.9.238,443,6,23/08/2017 01:10:39,39872213,7,11,1828.0,1901.0,944.0,0.0,261.1428571428571,438.86536605639037,484.0,0.0,172.8181818181818,219.98128019530125,93.52377807572405,0.4514422111458925,2345424.294117647,8251774.1197152855,3.3938517E7,13.0,3.9835919E7,6639319.833333334,1.355381638615702E7,3.3938517E7,1952.0,3.9835795E7,3983579.5,1.0716460030320214E7,3.4061936E7,13.0,1,0,0,0,224,352,0.1755608598900693,0.2758813512558232,0.0,944.0,241.57894736842104,339.76336794720885,115439.1461988304,0,1,0,0,1,0,0,0,1.0,255.0,261.14285714285717,172.8181818181818,224,0,0,0,0,0,0,7,1828,11,1901,1436,217,2,32,158359.0,107905.90902262952,234660.0,82058.0,1.97596005E7,2.0052016014055658E7,3.3938517E7,5580684.0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-33817-6,10.42.0.151,33817,172.217.10.138,443,6,23/08/2017 01:10:59,20354667,15,16,6668.0,4607.0,1368.0,0.0,444.5333333333333,579.8014274198498,1418.0,0.0,287.9375,539.4684382179678,553.9270183098549,1.5229922454639027,678488.9,3323560.294858007,1.8238296E7,13.0,2.0317958E7,1451282.7142857143,4841788.617334498,1.8238296E7,60.0,2.0317549E7,1354503.2666666666,4729875.233698657,1.8415533E7,13.0,0,0,0,0,488,520,0.736931731676082,0.7860605137878208,0.0,1418.0,352.34375,550.3596835252379,302895.78125,0,0,0,1,0,0,0,0,1.0,363.7096774193548,444.53333333333336,287.9375,488,0,0,0,0,0,0,15,6668,16,4607,65535,234,9,32,2079662.0,0.0,2079662.0,2079662.0,1.8238296E7,0.0,1.8238296E7,1.8238296E7,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-57843-6,10.42.0.151,57843,172.217.9.238,443,6,23/08/2017 01:11:00,21240927,13,17,2260.0,2141.0,916.0,0.0,173.84615384615384,336.9121661387545,475.0,0.0,125.94117647058823,181.10475925146034,207.1943470263798,1.4123677370578036,732445.7586206896,3063146.924659574,1.6036236E7,11.0,2.1204537E7,1767044.75,4679198.537272812,1.6036236E7,3517.0,2.1204332E7,1325270.75,4098020.573804602,1.6074471E7,11.0,0,0,0,0,436,552,0.6120260193917149,0.8003417176660887,0.0,916.0,141.96774193548387,253.28725245867489,64154.43225806451,0,0,0,1,0,0,0,0,1.0,146.7,173.84615384615384,125.94117647058823,436,0,0,0,0,0,0,13,2260,17,2141,65535,196,5,32,5168301.0,0.0,5168301.0,5168301.0,1.6036236E7,0.0,1.6036236E7,1.6036236E7,RANSOMWARE_WANNALOCKER
172.217.9.238-10.42.0.151-443-45235-6,10.42.0.151,45235,172.217.9.238,443,6,23/08/2017 01:11:06,15617457,13,11,10013.0,1423.0,4104.0,0.0,770.2307692307692,1305.222660049883,825.0,0.0,129.36363636363637,264.89744156079456,732.2574987720473,1.5367418652089133,679019.8695652174,3172875.0106723444,1.5233727E7,33.0,1.5581166E7,1298430.5,4388627.592282673,1.5233727E7,633.0,1.558091E7,1558091.0,4844990.162644961,1.534673E7,33.0,0,0,0,0,424,360,0.832401843654828,0.7043400215540853,0.0,4104.0,457.44,996.0359381066528,992087.59,0,0,0,1,0,0,0,0,0.0,476.5,770.2307692307693,129.36363636363637,424,0,0,0,0,0,0,13,10013,11,1423,65535,249,8,32,347439.0,0.0,347439.0,347439.0,1.5233727E7,0.0,1.5233727E7,1.5233727E7,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-40582-6,10.42.0.151,40582,172.217.10.138,443,6,23/08/2017 01:11:06,21489283,11,10,775.0,4529.0,455.0,0.0,70.45454545454545,143.5042603105313,1418.0,0.0,452.90000000000003,597.8030983897996,246.82070593048635,0.9772313017609754,1074464.1500000001,4681636.8542813985,2.0963964E7,15.0,2.1489283E7,2148928.3000000003,6611181.161955035,2.0963964E7,110.0,465838.0,51759.777777777774,77941.33230638571,216317.0,15.0,0,0,0,0,360,328,0.5118830628271777,0.46534823893379784,0.0,1418.0,241.09090909090907,449.8302229032965,202347.2294372294,0,0,0,1,0,0,0,0,0.0,252.57142857142858,70.45454545454545,452.9,360,0,0,0,0,0,0,11,775,10,4529,65535,175,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.138-10.42.0.151-443-49277-6,10.42.0.151,49277,172.217.10.138,443,6,23/08/2017 01:11:16,13116712,14,11,6681.0,867.0,1368.0,0.0,477.2142857142858,588.6314216463903,362.0,0.0,78.81818181818183,146.35629004714366,575.449091205174,1.905965458416713,546529.6666666667,2211260.8444937053,1.0885281E7,56.0,1.3079587E7,1006122.0769230769,2982330.2557901614,1.0885281E7,110.0,1.3079175E7,1307917.5,3408610.000251887,1.0962499E7,56.0,0,0,0,0,456,360,1.0673406567133592,0.8386248017033537,0.0,1368.0,290.3076923076923,480.9945337927049,231355.74153846153,0,0,0,1,0,0,0,0,0.0,301.92,477.2142857142857,78.81818181818181,456,0,0,0,0,0,0,14,6681,11,867,65535,234,9,32,2194306.0,0.0,2194306.0,2194306.0,1.0885281E7,0.0,1.0885281E7,1.0885281E7,RANSOMWARE_WANNALOCKER
