Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.217.10.10-10.42.0.151-443-39588-6,10.42.0.151,39588,172.217.10.10,443,6,22/08/2017 11:32:14,37271,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.66102331571463,37271.0,0.0,37271.0,37271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.830511657857315,26.830511657857315,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1546,170,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.10-10.42.0.151-443-53860-6,10.42.0.151,53860,172.217.10.10,443,6,22/08/2017 11:32:34,36843,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.28439595038406,36843.0,0.0,36843.0,36843.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.14219797519203,27.14219797519203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2078,179,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.10-10.42.0.151-443-40618-6,10.42.0.151,40618,172.217.10.10,443,6,22/08/2017 11:32:37,63,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,365079.3650793651,31746.031746031746,63.0,0.0,63.0,63.0,63.0,63.0,0.0,63.0,63.0,0,0,0,0,0,1,0,0,0,64,0,31746.031746031746,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1591,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.6.206-10.42.0.151-443-58246-6,10.42.0.151,58246,172.217.6.206,443,6,22/08/2017 11:32:40,83,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,277108.4337349398,24096.385542168675,83.0,0.0,83.0,83.0,83.0,83.0,0.0,83.0,83.0,0,0,0,0,0,1,0,0,0,64,0,24096.385542168675,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1591,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.55.130.167-10.42.0.151-40019-51166-6,10.42.0.151,51166,157.55.130.167,40019,6,22/08/2017 11:31:47,55968639,6,5,329.0,27.0,315.0,0.0,54.83333333333333,127.57808066696515,20.0,0.0,5.4,8.35463942968217,6.3607049655075585,0.19653863657467174,5596863.9,1.2728778054544892E7,3.8620758E7,39.0,5.5968639E7,1.11937278E7,1.6919386065912433E7,3.8620758E7,83148.0,3.9119281E7,9779820.25,1.929811702296224E7,3.8726575E7,39.0,1,0,0,0,192,160,0.10720289267709368,0.08933574389757806,0.0,315.0,30.83333333333333,89.76416913560811,8057.606060606061,0,1,0,0,1,0,0,0,0.0,33.63636363636363,54.833333333333336,5.4,192,0,0,0,0,0,0,6,329,5,27,1404,35,1,32,537742.0,0.0,537742.0,537742.0,3.8620758E7,0.0,3.8620758E7,3.8620758E7,RANSOMWARE_WANNALOCKER
10.42.0.151-40.122.162.208-44294-443-6,10.42.0.151,44294,40.122.162.208,443,6,22/08/2017 11:32:23,20152241,4,2,186.0,101.0,101.0,0.0,46.5,54.08943211632626,101.0,0.0,50.5,71.4177848998413,14.24159228742848,0.2977336366709787,4030448.2,8909476.818799334,1.9968123E7,2315.0,2.0152241E7,6717413.666666667,1.1475453246979369E7,1.9968123E7,84721.0,52201.0,52201.0,0.0,52201.0,52201.0,1,0,0,0,128,64,0.19848909111398577,0.09924454555699289,0.0,101.0,53.14285714285715,50.137905060039394,2513.809523809524,0,1,0,0,1,0,0,0,0.0,62.0,46.5,50.5,128,0,0,0,0,0,0,4,186,2,101,1595,509,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-13.107.254.128-56031-443-6,10.42.0.151,56031,13.107.254.128,443,6,22/08/2017 11:32:43,35713,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.00302410886792,17856.5,25197.75014758262,35674.0,39.0,0,0,0,0,0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,32,64,28.001008036289306,56.00201607257861,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1550,1028,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-52.179.189.71-41549-443-6,10.42.0.151,41549,52.179.189.71,443,6,22/08/2017 11:32:43,50037,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97042188780303,50037.0,0.0,50037.0,50037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.985210943901514,19.985210943901514,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1595,1029,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-65.52.108.74-38789-443-6,10.42.0.151,38789,65.52.108.74,443,6,22/08/2017 11:32:43,50320,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.61844197138315,25160.0,35539.18682243588,50290.0,30.0,0,0,0,0,0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,32,64,19.87281399046105,39.7456279809221,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1550,514,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-52.179.153.195-33747-443-6,10.42.0.151,33747,52.179.153.195,443,6,22/08/2017 11:32:43,50282,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.775665248001275,50282.0,0.0,50282.0,50282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.887832624000637,19.887832624000637,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1550,1025,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-91.190.219.39-37398-12350-6,10.42.0.151,37398,91.190.219.39,12350,6,22/08/2017 11:32:43,98119,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38341197933122,98119.0,0.0,98119.0,98119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.19170598966561,10.19170598966561,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1386,9,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-104.208.28.54-55080-443-6,10.42.0.151,55080,104.208.28.54,443,6,22/08/2017 11:32:43,246486,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.171076653440762,123243.0,50938.55830311651,159262.0,87224.0,0,0,0,0,0,159262.0,159262.0,0.0,159262.0,159262.0,0,0,0,0,32,64,4.057025551146921,8.114051102293843,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1641,510,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.240.2.20-10.42.0.151-443-49804-6,157.240.2.20,443,10.42.0.151,49804,6,22/08/2017 11:32:48,39,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,1076923.076923077,51282.05128205128,39.0,0.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,0,0,0,0,0,1,0,0,0,64,0,51282.05128205128,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,164,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.240.2.20-10.42.0.151-443-49804-6,10.42.0.151,49804,157.240.2.20,443,6,22/08/2017 11:32:48,19971,3,0,42.0,0.0,42.0,0.0,14.0,24.24871130596428,0,0,0,0,2103.0494216614093,150.2178158329578,9985.5,13581.399946250018,19589.0,382.0,19971.0,9985.5,13581.399946250018,19589.0,382.0,0,0,0,0,0,0,0,0,0,96,0,150.2178158329578,0.0,0.0,42.0,10.5,21.0,441.0,0,0,0,0,1,0,0,0,0.0,14.0,14.0,0.0,96,0,0,0,0,0,0,3,42,0,0,1390,-1,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
156.154.200.36-10.42.0.151-443-47467-6,10.42.0.151,47467,156.154.200.36,443,6,22/08/2017 11:33:21,348116,10,10,1042.0,5041.0,501.0,0.0,104.2,182.26647159219016,1448.0,0.0,504.09999999999997,670.5370070158527,17474.06037068104,57.45211366326168,18321.894736842107,25501.338685764753,102842.0,16.0,312907.0,34767.444444444445,34449.65044855721,102842.0,120.0,314442.0,34938.0,56731.28180069617,174758.0,16.0,0,0,0,0,328,328,28.72605683163084,28.72605683163084,0.0,1448.0,289.66666666666663,511.5305790794265,261663.53333333338,0,0,0,1,0,0,0,0,1.0,304.15,104.2,504.1,328,0,0,0,0,0,0,10,1042,10,5041,65535,5422,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
156.154.200.36-10.42.0.151-443-47467-6,10.42.0.151,47467,156.154.200.36,443,6,22/08/2017 11:33:21,45262,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,66.28076532190359,22631.0,22972.485107188557,38875.0,6387.0,45262.0,22631.0,22972.485107188557,38875.0,6387.0,0,0,0,0,0,0,0,0,0,96,0,66.28076532190359,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-23.61.15.76-45540-443-6,10.42.0.151,45540,23.61.15.76,443,6,22/08/2017 11:33:22,380484,9,11,831.0,5775.0,498.0,0.0,92.33333333333334,169.5582495781317,1448.0,0.0,525.0,612.5793009888597,17362.096697890058,52.56462821038467,20025.473684210527,29600.43972903184,102477.0,10.0,198995.0,24874.375,23960.237268903304,65998.0,319.0,341278.0,34127.799999999996,44474.21194305252,102477.0,10.0,0,0,0,0,296,360,23.6540826946731,28.91054551571157,0.0,1448.0,314.57142857142856,500.6535300413422,250653.95714285714,0,0,0,1,0,0,0,0,1.0,330.3,92.33333333333333,525.0,296,0,0,0,0,0,0,9,831,11,5775,65535,972,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-23.61.15.76-45540-443-6,10.42.0.151,45540,23.61.15.76,443,6,22/08/2017 11:33:22,3419,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,584.966364434045,3419.0,0.0,3419.0,3419.0,3419.0,3419.0,0.0,3419.0,3419.0,0,0,0,0,0,0,0,0,0,64,0,584.966364434045,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1595,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-54.243.161.28-54916-443-6,10.42.0.151,54916,54.243.161.28,443,6,22/08/2017 11:33:21,5015998,13,9,728.0,5815.0,399.0,0.0,56.00000000000001,120.94006780219698,1448.0,0.0,646.1111111111112,650.9284608243145,1304.4263574267773,4.385966661071237,238857.0476190476,726233.3070150719,2911847.0,6.0,5015998.0,417999.8333333334,937351.6484471103,2913647.0,9.0,3159285.0,394910.625,1018703.332394939,2913713.0,6.0,0,0,0,0,424,296,2.591707572451185,1.7942590886200513,0.0,1448.0,284.47826086956525,500.0792545882755,250079.26086956525,0,0,0,1,0,0,0,0,0.0,297.40909090909093,56.0,646.1111111111111,424,0,0,0,0,0,0,13,728,9,5815,65535,114,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-52.84.136.238-50949-80-6,10.42.0.151,50949,52.84.136.238,80,6,22/08/2017 11:33:14,12452862,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48181695099487976,2490572.4,4961352.744753219,1.1334802E7,3093.0,1.2452862E7,4150954.0,6244236.0695708,1.1334802E7,25429.0,996439.0,996439.0,0.0,996439.0,996439.0,0,0,0,0,148,80,0.32121130066325315,0.16060565033162658,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,148,0,0,0,0,0,0,4,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.6.227-10.42.0.151-80-40330-6,10.42.0.151,40330,172.217.6.227,80,6,22/08/2017 11:33:16,10795869,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705120912452717,3598623.0,6199437.731183611,1.0757089E7,2024.0,1.0795869E7,5397934.5,7578988.976752803,1.0757089E7,38780.0,0,0,0,0,0,0,0,0,0,104,40,0.27788406843395375,0.09262802281131792,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,65535,42408,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
162.208.20.184-10.42.0.151-443-35852-6,10.42.0.151,35852,162.208.20.184,443,6,22/08/2017 11:33:21,5549326,12,10,1201.0,5107.0,486.0,0.0,100.08333333333334,171.01645765211833,1460.0,0.0,510.7,570.3122049466513,1136.714620838639,3.964445411929305,264253.61904761905,1086748.1619471218,5004596.0,6.0,544692.0,49517.45454545454,47326.31944777374,125703.0,302.0,5463108.0,607012.0,1650899.9112854328,5006672.0,6.0,0,0,0,0,260,204,2.1624247701432573,1.8020206417860476,0.0,1460.0,274.26086956521743,439.3861645307322,193060.20158102765,0,0,0,1,0,0,0,0,0.0,286.72727272727275,100.08333333333333,510.7,260,0,0,0,0,0,0,12,1201,10,5107,65535,32160,4,20,544692.0,0.0,544692.0,544692.0,5004596.0,0.0,5004596.0,5004596.0,RANSOMWARE_WANNALOCKER
162.208.20.184-10.42.0.151-443-35852-6,10.42.0.151,35852,162.208.20.184,443,6,22/08/2017 11:33:27,401733,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.467646421877217,200866.5,232849.55593794893,365516.0,36217.0,401733.0,200866.5,232849.55593794893,365516.0,36217.0,0,0,0,0,0,0,0,0,0,60,0,7.467646421877217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.42-10.42.0.151-443-46792-6,10.42.0.151,46792,172.217.10.42,443,6,22/08/2017 11:33:22,6179597,10,12,1292.0,4763.0,1037.0,0.0,129.2,323.96289225088043,1418.0,0.0,396.91666666666663,537.0881861454129,979.8373583261174,3.560102705726603,294266.5238095238,977648.7176415473,4298236.0,14.0,6179597.0,686621.8888888889,1467067.6796887596,4298236.0,46.0,1837918.0,167083.45454545453,464192.83033139654,1562780.0,14.0,0,0,0,0,340,392,1.6182285026030014,1.9418742031236016,0.0,1418.0,263.2608695652174,456.32247542831783,208230.2015810277,0,0,0,1,0,0,0,0,1.0,275.22727272727275,129.2,396.9166666666667,340,0,0,0,0,0,0,10,1292,12,4763,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.6.238-10.42.0.151-443-36608-6,10.42.0.151,36608,172.217.6.238,443,6,22/08/2017 11:32:22,65831512,18,16,6936.0,5304.0,4104.0,0.0,385.3333333333333,985.7665276620137,1418.0,0.0,331.5,539.3289657837166,185.92919451705743,0.5164699847696039,1994894.3030303027,7890739.50965191,3.6350533E7,13.0,6.5831512E7,3872441.882352941,1.0807567376114316E7,3.6350533E7,19.0,2.9412978E7,1960865.1999999997,7304941.13914938,2.8362656E7,13.0,0,0,0,0,584,520,0.2734252860544962,0.24304469871510773,0.0,4104.0,349.7142857142858,786.5241319146119,618620.2100840338,0,0,0,1,0,0,0,0,0.0,360.0,385.3333333333333,331.5,584,0,0,0,0,0,0,18,6936,16,5304,65535,234,6,32,1000036.0,0.0,1000036.0,1000036.0,2.8323604E7,0.0,2.8323604E7,2.8323604E7,RANSOMWARE_WANNALOCKER
172.217.6.238-10.42.0.151-443-58232-6,10.42.0.151,58232,172.217.6.238,443,6,22/08/2017 11:32:22,65827341,14,11,1201.0,5095.0,954.0,0.0,85.78571428571429,254.2797304518811,1418.0,0.0,463.18181818181813,611.0706699199068,95.64414883475241,0.3797814042040677,2742805.875,1.3200149906088792E7,6.4714639E7,12.0,6.5827341E7,5063641.615384616,1.792314995511331E7,6.4714639E7,12.0,1058286.0,105828.59999999999,146485.38671083277,350627.0,18.0,0,0,0,0,456,360,0.21267758635427791,0.16710381784978978,0.0,1418.0,242.15384615384613,469.59426677144955,220518.77538461535,0,0,0,1,0,0,0,0,0.0,251.84,85.78571428571429,463.1818181818182,456,0,0,0,0,0,0,14,1201,11,5095,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
