Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
10.42.0.151-31.13.80.5-36255-443-6,10.42.0.151,36255,31.13.80.5,443,6,23/08/2017 02:17:41,189350,6,7,1079.0,201.0,537.0,0.0,179.83333333333331,260.0041666332804,137.0,0.0,28.714285714285715,50.07898523237828,6759.968312648535,68.65592817533668,15779.16666666667,32444.613588064014,114093.0,14.0,52580.0,10516.0,13505.769193200364,25907.0,196.0,166888.0,27814.666666666668,44192.16024892499,114093.0,14.0,0,0,0,0,200,232,31.687351465540008,36.96857670979667,0.0,537.0,91.4285714285714,183.1017851804393,33526.26373626374,0,0,0,1,0,0,0,0,1.0,98.46153846153847,179.83333333333334,28.714285714285715,200,0,0,0,0,0,0,6,1079,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-91.190.219.42-52274-12350-6,10.42.0.151,52274,91.190.219.42,12350,6,23/08/2017 02:17:34,16989006,3,1,5.0,5.0,5.0,0.0,1.6666666666666665,2.886751345948129,5.0,5.0,5.0,0.0,0.5886159555185277,0.23544638220741107,5663002.0,9704977.266589964,1.6869258E7,21748.0,1.6989006E7,8494503.0,1.184369210255189E7,1.6869258E7,119748.0,0,0,0,0,0,1,0,0,0,96,32,0.1765847866555583,0.05886159555185277,0.0,5.0,3.0,2.7386127875258306,7.5,0,1,0,0,1,0,0,0,0.0,3.75,1.6666666666666667,5.0,96,0,0,0,0,0,0,3,5,1,5,1386,9,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.55.130.167-10.42.0.151-40019-49624-6,10.42.0.151,49624,157.55.130.167,40019,6,23/08/2017 02:17:34,16989002,3,1,318.0,4.0,318.0,0.0,106.0,183.597385602301,4.0,4.0,4.0,0.0,18.953438230215053,0.23544643764242304,5663000.666666667,9765615.889898924,1.6939335E7,3230.0,1.6989002E7,8494501.0,1.1942798774789434E7,1.6939335E7,49667.0,0,0,0,0,0,1,0,0,0,96,32,0.1765848282318173,0.05886160941060576,0.0,318.0,128.0,173.45316370709415,30086.0,0,1,0,0,1,0,0,0,0.0,160.0,106.0,4.0,96,0,0,0,0,0,0,3,318,1,4,1414,37,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-40.122.162.208-53431-443-6,10.42.0.151,53431,40.122.162.208,443,6,23/08/2017 02:17:33,18661080,4,2,186.0,101.0,101.0,0.0,46.5,54.08943211632626,101.0,0.0,50.5,71.4177848998413,15.379602895437992,0.32152479920776295,3732216.0,8204019.234390818,1.8407985E7,46468.0,1.866108E7,6220360.0,1.0554832925684376E7,1.8407985E7,97466.0,120884.0,120884.0,0.0,120884.0,120884.0,1,0,0,0,128,64,0.21434986613850862,0.10717493306925431,0.0,101.0,53.14285714285715,50.137905060039394,2513.809523809524,0,1,0,0,1,0,0,0,0.0,62.0,46.5,50.5,128,0,0,0,0,0,0,4,186,2,101,1595,514,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-23.203.53.95-53724-443-6,10.42.0.151,53724,23.203.53.95,443,6,23/08/2017 02:17:51,23388,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,1325.4660509663076,128.27090815802975,11694.0,16489.73013727029,23354.0,34.0,0,0,0,0,0,34.0,34.0,0.0,34.0,34.0,0,0,0,0,32,64,42.75696938600992,85.51393877201984,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,32,0,0,0,0,0,0,1,0,2,31,2093,972,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-104.208.28.54-46809-443-6,10.42.0.151,46809,104.208.28.54,443,6,23/08/2017 02:17:51,49898,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.08176680428073,49898.0,0.0,49898.0,49898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.040883402140366,20.040883402140366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1595,514,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-23.1.141.68-39213-443-6,10.42.0.151,39213,23.1.141.68,443,6,23/08/2017 02:17:51,49903,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,621.2051379676573,60.116626254934566,24951.5,35269.7791388038,49891.0,12.0,0,0,0,0,0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,32,64,20.038875418311523,40.077750836623046,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,32,0,0,0,0,0,0,1,0,2,31,1595,972,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-65.52.108.74-37884-443-6,10.42.0.151,37884,65.52.108.74,443,6,23/08/2017 02:17:51,49908,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.11060351045924,24954.0,35274.72888627211,49897.0,11.0,0,0,0,0,0,11.0,11.0,0.0,11.0,11.0,0,0,0,0,32,64,20.03686783681975,40.0737356736395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1595,514,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-13.88.145.72-42890-443-6,10.42.0.151,42890,13.88.145.72,443,6,23/08/2017 02:17:51,86680,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.073373327180434,86680.0,0.0,86680.0,86680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.536686663590217,11.536686663590217,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1550,512,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-13.64.108.49-37637-443-6,10.42.0.151,37637,13.64.108.49,443,6,23/08/2017 02:17:51,86831,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.033248494201377,86831.0,0.0,86831.0,86831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.516624247100689,11.516624247100689,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1550,1025,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-108.174.10.10-35809-443-6,10.42.0.151,35809,108.174.10.10,443,6,23/08/2017 02:17:10,62382188,44,38,5993.0,12353.0,1448.0,0.0,136.20454545454547,275.7269106945928,1448.0,0.0,325.0789473684211,526.5622512198087,294.09035797205445,1.3144777800996656,770150.4691358025,5526782.2895009,4.8585954E7,6.0,1.3796197E7,320841.79069767444,1736768.6388546345,1.1391435E7,10.0,6.2353235E7,1685222.5675675678,8144418.798023219,4.858778E7,6.0,0,0,0,0,1416,1224,0.705329540541284,0.6091482395583816,0.0,1448.0,221.03614457831333,417.6712864869767,174449.30355568617,0,0,0,1,0,0,0,0,0.0,223.73170731707316,136.20454545454547,325.07894736842104,1416,0,0,0,0,0,0,44,5993,38,12353,65535,16,20,32,1202381.0,1633696.6788262746,2357579.0,47183.0,2.99886945E7,2.6300496607871883E7,4.8585954E7,1.1391435E7,RANSOMWARE_WANNALOCKER
10.42.0.151-108.174.10.10-35809-443-6,10.42.0.151,35809,108.174.10.10,443,6,23/08/2017 02:18:12,61,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,32786.88524590164,61.0,0.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,0,0,0,0,0,0,0,0,0,64,0,32786.88524590164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1776,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
192.229.173.136-10.42.0.151-443-49975-6,10.42.0.151,49975,192.229.173.136,443,6,23/08/2017 02:17:11,61053185,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06551664749349276,2.0351061666666668E7,3.5220594421922274E7,6.10203E7,8602.0,32885.0,32885.0,0.0,32885.0,32885.0,6.1028902E7,6.1028902E7,0.0,6.1028902E7,6.1028902E7,0,0,0,0,72,72,0.03275832374674638,0.03275832374674638,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,72,0,0,0,0,0,0,2,0,2,0,65535,283,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
192.229.173.136-10.42.0.151-443-49975-6,10.42.0.151,49975,192.229.173.136,443,6,23/08/2017 02:18:12,4437869,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4506667501902377,4437869.0,0.0,4437869.0,4437869.0,4437869.0,4437869.0,0.0,4437869.0,4437869.0,0,0,0,0,0,0,0,0,0,64,0,0.4506667501902377,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1369,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-108.174.10.10-43401-80-6,10.42.0.151,43401,108.174.10.10,80,6,23/08/2017 02:17:09,67645372,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08869786391299615,1.35290744E7,2.7861030590040777E7,6.3256047E7,1840.0,6.7645372E7,2.2548457333333336E7,3.5339144450849995E7,6.3278824E7,30821.0,6.3257887E7,6.3257887E7,0.0,6.3257887E7,6.3257887E7,0,0,0,0,148,80,0.05913190927533077,0.029565954637665384,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,148,0,0,0,0,0,0,4,0,2,0,65535,65160,0,32,30821.0,0.0,30821.0,30821.0,6.3256047E7,0.0,6.3256047E7,6.3256047E7,RANSOMWARE_WANNALOCKER
10.42.0.151-31.13.80.5-36266-443-6,10.42.0.151,36266,31.13.80.5,443,6,23/08/2017 02:18:22,190618,6,7,1064.0,201.0,537.0,0.0,177.33333333333331,256.4618230198535,137.0,0.0,28.714285714285715,50.07898523237828,6636.30926775016,68.19922567648385,15884.833333333332,32854.98945596415,115480.0,13.0,52276.0,10455.2,13092.489113992036,24813.0,155.0,167889.0,27981.499999999996,44735.41456497302,115480.0,13.0,0,0,0,0,200,232,31.4765656968387,36.72265997964515,0.0,537.0,90.35714285714286,180.6107617301562,32620.247252747256,0,0,0,1,0,0,0,0,1.0,97.3076923076923,177.33333333333334,28.714285714285715,200,0,0,0,0,0,0,6,1064,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-31.13.80.5-36268-443-6,10.42.0.151,36268,31.13.80.5,443,6,23/08/2017 02:18:26,188295,6,7,1082.0,201.0,537.0,0.0,180.33333333333331,260.7241198406213,137.0,0.0,28.714285714285715,50.07898523237828,6813.776255344009,69.04060118431185,15691.250000000002,32050.96145806493,112698.0,13.0,53027.0,10605.4,12938.604959577366,24979.0,339.0,165795.0,27632.5,43651.844495966034,112698.0,13.0,0,0,0,0,200,232,31.86489285429778,37.175708330014075,0.0,537.0,91.64285714285715,183.60643827443576,33711.324175824186,0,0,0,1,0,0,0,0,1.0,98.6923076923077,180.33333333333334,28.714285714285715,200,0,0,0,0,0,0,6,1082,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-114.55.175.188-52471-80-6,10.42.0.151,52471,114.55.175.188,80,6,23/08/2017 02:17:55,33070813,5,3,172.0,404.0,172.0,0.0,34.4,76.92073842599277,404.0,0.0,134.66666666666666,233.2495087526088,17.417170844877624,0.24190515062330037,4724401.857142857,1.2143954364478916E7,3.2262326E7,38.0,3.3070813E7,8267703.25,1.599754188598301E7,3.2262326E7,1228.0,396106.0,198053.0,280035.4985533084,396068.0,38.0,0,0,0,0,168,104,0.15119071913956272,0.09071443148373763,0.0,404.0,64.0,139.61375290421785,19491.999999999996,0,0,0,1,0,0,0,0,0.0,72.0,34.4,134.66666666666666,168,0,0,0,0,0,0,5,172,3,404,65535,122,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.42-10.42.0.151-443-51972-6,10.42.0.151,51972,172.217.10.42,443,6,23/08/2017 02:18:32,37154,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,834.3650750928567,80.74500726705065,18577.0,26206.791524335826,37108.0,46.0,0,0,0,0,0,46.0,46.0,0.0,46.0,46.0,1,0,0,0,32,64,26.91500242235022,53.83000484470044,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,2.0,20.666666666666668,31.0,0.0,32,0,0,0,0,0,0,1,31,2,0,3718,234,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.42-10.42.0.151-443-36793-6,10.42.0.151,36793,172.217.10.42,443,6,23/08/2017 02:18:35,37512,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.31627212625294,37512.0,0.0,37512.0,37512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.65813606312647,26.65813606312647,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2078,175,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.99-10.42.0.151-443-43700-6,172.217.3.99,443,10.42.0.151,43700,6,23/08/2017 02:18:51,38,2,0,55.0,0.0,55.0,0.0,27.5,38.890872965260115,0,0,0,0,1447368.4210526315,52631.57894736842,38.0,0.0,38.0,38.0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,0,1,0,0,0,64,0,52631.57894736842,0.0,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,0.0,55.0,27.5,0.0,64,0,0,0,0,0,0,2,55,0,0,175,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.3.99-10.42.0.151-443-43700-6,10.42.0.151,43700,172.217.3.99,443,6,23/08/2017 02:18:51,61,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,32786.88524590164,61.0,0.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,0,0,0,0,0,0,0,0,0,64,0,32786.88524590164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,3230,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.11.3-10.42.0.151-443-60549-6,172.217.11.3,443,10.42.0.151,60549,6,23/08/2017 02:18:52,40,2,0,55.0,0.0,55.0,0.0,27.5,38.890872965260115,0,0,0,0,1375000.0,49999.99999999999,40.0,0.0,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,1,0,0,0,64,0,49999.99999999999,0.0,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,0.0,55.0,27.5,0.0,64,0,0,0,0,0,0,2,55,0,0,181,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.11.3-10.42.0.151-443-60549-6,10.42.0.151,60549,172.217.11.3,443,6,23/08/2017 02:18:52,557,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.664272890485,557.0,0.0,557.0,557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1795.3321364452424,1795.3321364452424,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1591,181,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.11.3-10.42.0.151-443-60549-6,10.42.0.151,60549,172.217.11.3,443,6,23/08/2017 02:18:52,2994,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,668.002672010688,2994.0,0.0,2994.0,2994.0,2994.0,2994.0,0.0,2994.0,2994.0,0,0,0,0,0,0,0,0,0,76,0,668.002672010688,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,76,0,0,0,0,0,0,2,0,0,0,1591,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.11.35-10.42.0.151-443-35815-6,172.217.11.35,443,10.42.0.151,35815,6,23/08/2017 02:18:54,37,2,0,55.0,0.0,55.0,0.0,27.5,38.890872965260115,0,0,0,0,1486486.4864864866,54054.05405405405,37.0,0.0,37.0,37.0,37.0,37.0,0.0,37.0,37.0,0,0,0,0,0,1,0,0,0,64,0,54054.05405405405,0.0,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,0.0,55.0,27.5,0.0,64,0,0,0,0,0,0,2,55,0,0,175,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
